ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,FC,C,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal. 
39Ah,FC_39A,100,Cyclic,,8,0,LAS_CRCCheck_332,,8,0, ,m,u,s,,0..255,,,,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,1,LAS_TSRMandatorySign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: µ¥ÐÐÂ·(Ö±ÐÐ), 2: ²½ÐÐ, 3: ¸ÉÂ·ÏÈÐÐ, 4: »á³µÏÈÐÐ, 5: ÈËÐÐºáµÀ, 6: ¹«½»ÏßÂ·×¨ÓÃ³µµÀ, 7: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,9,5,LAS_TSRProhibitionSign, ,5,0, ,m,u,s,,0..31,,"0: no display, 1: ½ûÖ¹Í¨ÐÐ, 2: ½ûÖ¹Ê»Èë, 3: ½ûÖ¹»ú¶¯³µÍ¨ÐÐ, 4: ½ûÖ¹Ïò×ó×ªÍä, 5: ½ûÖ¹ÏòÓÒ×ªÍä, 6: ½ûÖ¹Ö±ÐÐ, 7: ½ûÖ¹µôÍ·, 8: ½ûÖ¹³¬³µ, 9: ½â³ý½ûÖ¹³¬³µ, 10: ½ûÖ¹³µÁ¾ÁÙÊ±»ò³¤Ê±Í£·Å, 11: ½ûÖ¹³µÁ¾³¤Ê±Í£·Å, 12: ½ûÖ¹ÃùÀ®°È, 13: Í£³µÈÃÐÐ, 14: ¼õËÙÈÃÐÐ, 15: »á³µÈÃÐÐ, 16: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,11,4,LAS_TSRWarningSign, ,4,0, ,m,u,s,,0..15,,"0: no display, 1: ·´ÏòÍäÂ·, 2: Á¬ÐøÍäÂ·, 3: ×¢ÒâÐÐÈË, 4: ×¢Òâ¶ùÍ¯, 5: Ò×»¬, 6: ËíµÀ, 7: ÂýÐÐ, 8: Ê©¹¤, 9: reserved",,
39Ah,FC_39A,100,Cyclic,,12,1,LAS_TLACountDownTime_HostLane, ,7,0, ,m,u,s,,0..127,,"0: no display, 1: 1-120sµ¹¼ÆÊ±, 121: reserved, 127: out of range",,
39Ah,FC_39A,100,Cyclic,,12,1,LAS_TLACountDownTime_HostLane, ,7,0, ,m,u,s,,0..127,,"0: no display, 1: 1-120sµ¹¼ÆÊ±, 121: reserved, 127: out of range",,
39Ah,FC_39A,100,Cyclic,,12,1,LAS_TLACountDownTime_HostLane, ,7,0, ,m,u,s,,0..127,,"0: no display, 1: 1-120sµ¹¼ÆÊ±, 121: reserved, 127: out of range",,
39Ah,FC_39A,100,Cyclic,,12,1,LAS_TLACountDownTime_HostLane, ,7,0, ,m,u,s,,0..127,,"0: no display, 1: 1-120sµ¹¼ÆÊ±, 121: reserved, 127: out of range",,
39Ah,FC_39A,100,Cyclic,,13,0,LAS_TLADistance_HostLane, ,8,255, ,m,u,s,,0..255,,"0: 0-250m, 251: Reserved, 255: Out of Range",,
39Ah,FC_39A,100,Cyclic,,13,0,LAS_TLADistance_HostLane, ,8,255, ,m,u,s,,0..255,,"0: 0-250m, 251: Reserved, 255: Out of Range",,
39Ah,FC_39A,100,Cyclic,,13,0,LAS_TLADistance_HostLane, ,8,255, ,m,u,s,,0..255,,"0: 0-250m, 251: Reserved, 255: Out of Range",,
3ADh,APA_3AD,100,Cyclic,,1,0,DVR_SdcardErrorStatus,"GW±¨ÎÄ×ª·¢
ÓÐAPA5.0µÄ³µÐÍ´ÓADASCAN×ª·¢ ",3,0, ,m,u,r,,0..7,,"0: no error£¨Sd¿¨ÎÞ´íÎó£©, 1: no sdcard£¨Sd¿¨Î´¹ÒÔØ£©, 2: sdcard error£¨Sd¿¨Ð´´íÎó£©, 3: sdcard format error£¨Sd¿¨¸ñÊ½´íÎó£©, 4: sdcard insufficient£¨Sd¿¨ÈÝÁ¿²»×ã£©, 5: sdcard speed low£¨Sd¿¨ËÙ¶È¹ýµÍ£©, 6: sdcard restoring(reserved)£¨Sd¿¨ÕýÔÚ»Ö¸´ÎÄ¼þ£©, 7: sdcard too large(Sd¿¨ÈÝÁ¿¹ý´ó)",,
3ADh,APA_3AD,100,Cyclic,,1,0,DVR_SdcardErrorStatus,"GW±¨ÎÄ×ª·¢
ÓÐAPA5.0µÄ³µÐÍ´ÓADASCAN×ª·¢ ",3,0, ,m,u,r,,0..7,,"0: no error£¨Sd¿¨ÎÞ´íÎó£©, 1: no sdcard£¨Sd¿¨Î´¹ÒÔØ£©, 2: sdcard error£¨Sd¿¨Ð´´íÎó£©, 3: sdcard format error£¨Sd¿¨¸ñÊ½´íÎó£©, 4: sdcard insufficient£¨Sd¿¨ÈÝÁ¿²»×ã£©, 5: sdcard speed low£¨Sd¿¨ËÙ¶È¹ýµÍ£©, 6: sdcard restoring(reserved)£¨Sd¿¨ÕýÔÚ»Ö¸´ÎÄ¼þ£©, 7: sdcard too large(Sd¿¨ÈÝÁ¿¹ý´ó)",,
3ADh,APA_3AD,100,Cyclic,,1,0,DVR_SdcardErrorStatus,"GW±¨ÎÄ×ª·¢
ÓÐAPA5.0µÄ³µÐÍ´ÓADASCAN×ª·¢ ",3,0, ,m,u,r,,0..7,,"0: no error£¨Sd¿¨ÎÞ´íÎó£©, 1: no sdcard£¨Sd¿¨Î´¹ÒÔØ£©, 2: sdcard error£¨Sd¿¨Ð´´íÎó£©, 3: sdcard format error£¨Sd¿¨¸ñÊ½´íÎó£©, 4: sdcard insufficient£¨Sd¿¨ÈÝÁ¿²»×ã£©, 5: sdcard speed low£¨Sd¿¨ËÙ¶È¹ýµÍ£©, 6: sdcard restoring(reserved)£¨Sd¿¨ÕýÔÚ»Ö¸´ÎÄ¼þ£©, 7: sdcard too large(Sd¿¨ÈÝÁ¿¹ý´ó)",,
3ADh,APA_3AD,100,Cyclic,,1,0,DVR_SdcardErrorStatus,"GW±¨ÎÄ×ª·¢
ÓÐAPA5.0µÄ³µÐÍ´ÓADASCAN×ª·¢ ",3,0, ,m,u,r,,0..7,,"0: no error£¨Sd¿¨ÎÞ´íÎó£©, 1: no sdcard£¨Sd¿¨Î´¹ÒÔØ£©, 2: sdcard error£¨Sd¿¨Ð´´íÎó£©, 3: sdcard format error£¨Sd¿¨¸ñÊ½´íÎó£©, 4: sdcard insufficient£¨Sd¿¨ÈÝÁ¿²»×ã£©, 5: sdcard speed low£¨Sd¿¨ËÙ¶È¹ýµÍ£©, 6: sdcard restoring(reserved)£¨Sd¿¨ÕýÔÚ»Ö¸´ÎÄ¼þ£©, 7: sdcard too large(Sd¿¨ÈÝÁ¿¹ý´ó)",,
